cell_id,cell-type,cell disease state,tissue,tissue disease state,source,st technology,caption
bgehooog-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous epithelial cell of the lower respiratory tract, in normal human prostate tissue, is columnar with basally positioned, elongated nuclei and abundant cytoplasm, maintaining the architecture of glandular epithelium as seen with Xenium spatial transcriptomics."
bgjaceak-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous epithelial cell of the lower respiratory tract, visualized in the human prostate using Xenium spatial transcriptomics, has a round-to-cuboidal shape and a prominent nucleus, forming tight junctions with adjacent cells to maintain tissue integrity and secretory function."
bgkhbdph-1,enterocyte.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This non-cancerous enterocyte in human prostate tissue is tall and columnar with an oval, basally located nucleus and a faint brush border, characteristic of absorptive cells, as seen in Xenium spatial transcriptomics, though its presence here is atypical for normal prostate tissue."
bgmabhij-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This non-cancerous endothelial cell in human prostate tissue, imaged with Xenium spatial transcriptomics, is slender and elongated with a flattened, oval nucleus, lining the inner surface of blood vessels and playing a crucial role in vascular integrity and selective permeability."
bgmlbmnc-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This single cell is a non-cancerous epithelial cell of the lower respiratory tract, observed in the human prostate. It displays a cuboidal to columnar shape, prominent round nucleus, and dense cytoplasm, forming a tightly packed epithelial layer. Such cells function in barrier formation and surface protection, as well as secretion or absorption, as revealed by Xenium spatial transcriptomics technology."
bhbcaphh-1,epithelial cell of proximal tubule.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This single cell is a non-cancerous proximal tubule epithelial cell identified in the human prostate. The cell is large, with a cuboidal profile, abundant granular cytoplasm, and a centrally placed, round nucleus. Proximal tubule epithelial cells are specialized for absorption and reabsorption, contributing to selective transport of molecules."
bhmlknaf-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This image shows a non-cancerous epithelial cell of the lower respiratory tract located in the human prostate. The cell is columnar, with a basally located, oval nucleus, and forms a continuous barrier along the epithelial lining. Such cells serve in surface protection, secretion, and selective permeability."
bhnkgaoa-1,stromal cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This single cell is a non-cancerous stromal cell in the human prostate. The cell appears spindle-shaped with elongated, oval nuclei and a scant cytoplasm, embedded among collagen fibers. Stromal cells provide structural support and regulate extracellular matrix remodeling and intercellular signaling."
bhpkfihn-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This single cell is a non-cancerous epithelial cell of the lower respiratory tract within the human prostate. It is characterized by a polygonal to columnar structure, basally positioned round nuclei, and forms a cohesive layer, indicating a barrier and secretory-organizing function."
bicafppl-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This single cell is a non-cancerous lower respiratory tract epithelial cell found in the human prostate. It demonstrates a tall, columnar shape, round to oval nucleus, and dense cytoplasm, forming a protective and functional lining central to epithelial physiology."
biogopgo-1,endothelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This single cell is a non-cancerous endothelial cell located in the human prostate. It is elongated, flattened, and lines the interior of blood vessels, with a thin cytoplasm and oval nucleus. Endothelial cells mediate vascular permeability, barrier integrity, and blood-tissue exchange."
bjbaoflf-1,goblet cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This single cell is a non-cancerous goblet cell in the human prostate. It stands out by its columnar shape and pale, mucin-filled cytoplasm, with a basal, compressed nucleus. Goblet cells are specialized for mucin secretion, contributing to lubrication and protection of epithelial surfaces."
bjdmmbee-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 9]: This image features a non-cancerous epithelial cell of the lower respiratory tract situated in the human prostate. The cell displays a columnar layout, with basally located round nuclei and dense cytoplasm, providing essential surface protection and secretory roles."
bjgpkcco-1,T cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 10]: This single cell is a non-cancerous T cell identified in the human prostate. It is small, round, with a high nuclear-to-cytoplasmic ratio and dense chromatin. T cells are critical in mediating immune surveillance and orchestrating adaptive immune responses within tissues."
bjihphoo-1,cultured cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 1]: This non-cancerous prostate cell displays a rounded to polygonal shape with a centrally located nucleus and moderate cytoplasm, typical of healthy secretory epithelial cells. These cells form tight acinar clusters contributing to the secretion of prostatic fluids, as evidenced by the orderly arrangement and uniform nuclear morphology observed in Xenium spatial transcriptomics imaging."
bjmchdco-1,fibroblast.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 2]: This non-cancerous prostate fibroblast exhibits an elongated, spindle-shaped morphology with an oval nucleus and scant cytoplasm, characteristic of stromal cells. Distributed within loose connective tissue, these fibroblasts support the structural matrix and synthesize extracellular components, as shown by their dispersed arrangement and tapered cell contours in histological sections."
bjpbpdmb-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 3]: This non-cancerous lower respiratory tract epithelial cell, observed in the prostate tissue, shows a cuboidal to columnar shape with a prominent, basally positioned nucleus and abundant cytoplasm. These features support a barrier and secretory role, maintaining tissue integrity and facilitating selective exchange, as revealed through the regular alignment and intact cell junctions in spatial transcriptomics imaging."
bkkfkgke-1,kidney loop of Henle thick ascending limb epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 4]: This non-cancerous kidney loop of Henle thick ascending limb epithelial cell, identified in prostate tissue, is polygonal with a round, centrally located nucleus and dense cytoplasm. These cells function in ion reabsorption, supporting electrolyte balance, and display tight junctions critical for selective transport, as demonstrated by their grouped, orderly architecture in the tissue patch."
bknalgaf-1,epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 5]: This non-cancerous prostate epithelial cell has a cuboidal to columnar morphology with a conspicuous round nucleus and moderate cytoplasm. Arranged in coherent layers lining glandular acini, these cells are responsible for secretory functions in the prostate, as evidenced by their regular nuclear spacing and maintained structural polarity in the tissue."
blhleeae-1,epithelial cell of lower respiratory tract.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 6]: This non-cancerous lower respiratory tract epithelial cell shows a columnar appearance with a basally situated nucleus and prominent cytoplasm. Such morphology supports mucosal barrier and secretory functions, and the cells form tightly-packed layers, displaying preserved intercellular boundaries within the prostate tissue context."
bmbbhbci-1,epithelial cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 7]: This non-cancerous prostate epithelial cell is cuboidal to columnar in shape with regular, round nuclei and moderate cytoplasmic volume. Cells are organized into coherent glandular structures, reflecting their specialized secretory function in prostatic tissue and their uniform nuclear orientation as visualized by Xenium spatial transcriptomics."
bmfpgcma-1,native cell.,nondisease,Prostate,nondisease,Human,Xenium,"[Image Pair 8]: This non-cancerous native prostate cell displays irregular but defined borders, round to oval nucleus, and variable cytoplasm, suggestive of parenchymal or resident cell types involved in maintaining tissue homeostasis. The cells are dispersed among epithelial and stromal elements, supporting metabolic, structural, or immune functions as indicated by their morphologic diversity."
